user_id,property_id,tags
U017,P017,"Family-Friendly, Near Public Transport, Spacious, Budget-Friendly"
U013,P005,"Spacious, Near Public Transport, Budget-Friendly, Family-Friendly"
U012,P020,"Good Locality, Budget-Friendly, Family-Friendly"
U007,P017,"Family-Friendly, Budget-Friendly, Spacious"
U007,P008,"Good Locality, Spacious, Budget-Friendly, Near Public Transport, Investment Potential"
U002,P003,Family-Friendly
U015,P005,Budget-Friendly
U013,P012,"Investment Potential, Good Locality, Spacious"
U009,P010,"Investment Potential, Family-Friendly, Good Locality"
U005,P004,"Family-Friendly, Investment Potential"
U018,P009,"Budget-Friendly, Spacious, Investment Potential, Good Locality, Near Public Transport, Family-Friendly"
U014,P004,"Near Public Transport, Family-Friendly"
U003,P013,"Family-Friendly, Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U008,P018,"Good Locality, Spacious, Budget-Friendly"
U017,P001,Good Locality
U016,P002,"Spacious, Near Public Transport, Investment Potential, Budget-Friendly"
U013,P013,"Good Locality, Near Public Transport, Family-Friendly, Spacious, Budget-Friendly"
U013,P018,"Family-Friendly, Investment Potential"
U008,P009,Family-Friendly
U011,P010,"Family-Friendly, Good Locality, Spacious"
U001,P019,Investment Potential
U013,P020,Spacious
U011,P001,"Family-Friendly, Budget-Friendly, Near Public Transport, Good Locality, Spacious, Investment Potential"
U002,P020,"Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality, Family-Friendly"
U003,P001,"Budget-Friendly, Near Public Transport"
U017,P010,Near Public Transport
U017,P003,"Good Locality, Family-Friendly"
U005,P002,"Spacious, Investment Potential, Near Public Transport"
U005,P012,"Investment Potential, Near Public Transport, Spacious"
U007,P012,Spacious
U012,P008,"Good Locality, Near Public Transport, Spacious, Investment Potential, Family-Friendly, Budget-Friendly"
U020,P017,"Good Locality, Budget-Friendly, Investment Potential, Family-Friendly, Spacious, Near Public Transport"
U012,P008,"Family-Friendly, Spacious"
U013,P019,"Spacious, Investment Potential, Good Locality"
U003,P011,"Good Locality, Budget-Friendly, Spacious, Investment Potential, Near Public Transport, Family-Friendly"
U009,P006,"Investment Potential, Spacious, Budget-Friendly, Good Locality, Near Public Transport"
U018,P019,"Budget-Friendly, Near Public Transport, Investment Potential, Spacious, Good Locality, Family-Friendly"
U019,P001,"Good Locality, Family-Friendly, Investment Potential"
U006,P009,"Near Public Transport, Spacious, Budget-Friendly, Family-Friendly, Investment Potential, Good Locality"
U008,P015,"Near Public Transport, Investment Potential, Spacious, Budget-Friendly"
U019,P002,"Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly"
U020,P012,"Good Locality, Budget-Friendly, Family-Friendly, Spacious"
U004,P013,"Family-Friendly, Near Public Transport, Spacious, Good Locality, Budget-Friendly, Investment Potential"
U017,P002,"Spacious, Budget-Friendly, Investment Potential, Good Locality"
U014,P007,"Family-Friendly, Investment Potential"
U018,P002,"Family-Friendly, Budget-Friendly, Near Public Transport, Spacious"
U009,P010,"Good Locality, Family-Friendly, Near Public Transport, Investment Potential"
U003,P002,"Budget-Friendly, Family-Friendly, Good Locality, Near Public Transport, Spacious, Investment Potential"
U003,P019,"Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly, Spacious"
U003,P020,"Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential"
U002,P009,"Investment Potential, Near Public Transport, Good Locality, Budget-Friendly"
U015,P001,"Near Public Transport, Family-Friendly, Investment Potential, Good Locality, Spacious"
U002,P020,"Good Locality, Spacious"
U019,P008,"Good Locality, Spacious, Near Public Transport"
U018,P010,"Budget-Friendly, Near Public Transport, Spacious, Family-Friendly, Good Locality"
U004,P011,"Good Locality, Family-Friendly, Spacious, Near Public Transport"
U019,P003,"Budget-Friendly, Near Public Transport, Good Locality, Family-Friendly"
U014,P010,"Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential, Spacious"
U006,P014,"Good Locality, Budget-Friendly"
U001,P003,"Family-Friendly, Budget-Friendly, Good Locality, Spacious, Investment Potential"
U015,P004,"Spacious, Good Locality, Near Public Transport, Family-Friendly, Investment Potential"
U013,P007,"Spacious, Investment Potential"
U010,P002,"Good Locality, Family-Friendly"
U010,P002,"Good Locality, Family-Friendly, Investment Potential"
U005,P017,"Good Locality, Near Public Transport, Investment Potential, Family-Friendly, Spacious"
U018,P001,"Budget-Friendly, Spacious, Investment Potential"
U009,P019,"Budget-Friendly, Good Locality, Family-Friendly, Investment Potential, Near Public Transport, Spacious"
U004,P020,"Near Public Transport, Investment Potential, Spacious, Budget-Friendly, Family-Friendly, Good Locality"
U014,P019,"Good Locality, Budget-Friendly, Near Public Transport, Investment Potential"
U006,P002,"Budget-Friendly, Spacious, Near Public Transport"
U002,P008,"Good Locality, Family-Friendly, Budget-Friendly"
U005,P004,"Spacious, Near Public Transport"
U012,P012,"Near Public Transport, Budget-Friendly, Spacious, Family-Friendly"
U007,P007,"Family-Friendly, Good Locality"
U017,P007,"Family-Friendly, Good Locality, Spacious, Near Public Transport"
U015,P019,"Good Locality, Investment Potential, Near Public Transport"
U018,P020,"Spacious, Investment Potential, Family-Friendly, Good Locality"
U003,P009,"Budget-Friendly, Good Locality"
U017,P014,Budget-Friendly
U002,P013,"Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport, Good Locality"
U016,P019,"Near Public Transport, Family-Friendly, Spacious"
U003,P004,"Investment Potential, Family-Friendly, Budget-Friendly, Near Public Transport, Good Locality"
U011,P014,"Good Locality, Investment Potential"
U020,P013,"Near Public Transport, Good Locality, Family-Friendly, Spacious"
U014,P014,Investment Potential
U009,P002,"Investment Potential, Spacious, Budget-Friendly, Near Public Transport"
U007,P003,"Spacious, Budget-Friendly, Good Locality"
U019,P010,Spacious
U017,P014,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport"
U012,P012,"Investment Potential, Family-Friendly, Spacious"
U020,P009,"Spacious, Good Locality, Family-Friendly, Investment Potential"
U007,P017,"Good Locality, Spacious, Near Public Transport, Investment Potential"
U006,P017,Good Locality
U020,P005,"Investment Potential, Budget-Friendly"
U020,P020,"Good Locality, Family-Friendly, Investment Potential, Budget-Friendly, Near Public Transport"
U002,P011,"Near Public Transport, Good Locality"
U005,P004,"Family-Friendly, Investment Potential"
U001,P007,"Spacious, Good Locality, Budget-Friendly, Investment Potential"
U008,P018,"Family-Friendly, Budget-Friendly, Spacious, Good Locality, Investment Potential, Near Public Transport"
U011,P007,"Budget-Friendly, Family-Friendly, Near Public Transport, Good Locality, Investment Potential, Spacious"
U001,P018,"Investment Potential, Family-Friendly, Budget-Friendly, Near Public Transport"
U006,P013,"Budget-Friendly, Family-Friendly, Near Public Transport, Spacious"
U001,P013,"Good Locality, Budget-Friendly, Spacious, Investment Potential"
U017,P011,"Investment Potential, Near Public Transport, Spacious"
U001,P017,Spacious
U008,P011,"Good Locality, Budget-Friendly, Spacious"
U010,P015,"Spacious, Budget-Friendly, Near Public Transport"
U006,P017,Family-Friendly
U010,P009,"Spacious, Budget-Friendly, Family-Friendly, Investment Potential"
U006,P002,Near Public Transport
U005,P006,"Spacious, Good Locality, Family-Friendly"
U004,P012,"Good Locality, Spacious, Investment Potential"
U020,P015,"Investment Potential, Near Public Transport, Good Locality"
U015,P020,"Near Public Transport, Spacious, Budget-Friendly, Investment Potential"
U011,P004,"Family-Friendly, Spacious"
U012,P005,"Spacious, Good Locality"
U005,P001,"Good Locality, Investment Potential, Family-Friendly"
U019,P018,"Good Locality, Spacious, Investment Potential, Near Public Transport, Budget-Friendly"
U011,P018,"Good Locality, Family-Friendly"
U018,P019,"Investment Potential, Good Locality, Near Public Transport"
U007,P020,"Good Locality, Budget-Friendly, Family-Friendly, Near Public Transport, Spacious, Investment Potential"
U002,P007,"Investment Potential, Spacious"
U007,P019,"Spacious, Budget-Friendly, Good Locality, Near Public Transport, Investment Potential"
U011,P015,"Spacious, Budget-Friendly, Investment Potential, Near Public Transport, Good Locality"
U010,P004,"Good Locality, Near Public Transport"
U015,P008,"Family-Friendly, Budget-Friendly"
U019,P013,"Good Locality, Budget-Friendly"
U011,P018,"Good Locality, Budget-Friendly, Investment Potential, Spacious, Near Public Transport"
U005,P011,"Near Public Transport, Budget-Friendly, Good Locality"
U019,P008,"Spacious, Family-Friendly, Investment Potential, Good Locality, Budget-Friendly"
U018,P004,Spacious
U018,P015,"Budget-Friendly, Spacious, Good Locality, Investment Potential"
U016,P014,"Family-Friendly, Near Public Transport, Spacious, Good Locality, Investment Potential, Budget-Friendly"
U017,P015,"Near Public Transport, Investment Potential, Spacious, Good Locality, Budget-Friendly, Family-Friendly"
U009,P011,"Investment Potential, Near Public Transport"
U013,P009,Investment Potential
U010,P001,Budget-Friendly
U012,P010,"Investment Potential, Family-Friendly, Good Locality, Budget-Friendly"
U018,P004,"Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Spacious"
U012,P018,Near Public Transport
U002,P012,"Good Locality, Family-Friendly"
U020,P014,"Good Locality, Investment Potential"
U018,P020,"Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Near Public Transport"
U008,P005,"Spacious, Budget-Friendly, Good Locality, Investment Potential, Family-Friendly, Near Public Transport"
U010,P009,"Spacious, Family-Friendly, Investment Potential, Good Locality, Near Public Transport"
U007,P011,"Spacious, Budget-Friendly, Investment Potential, Family-Friendly, Good Locality"
U019,P012,Spacious
U002,P007,"Good Locality, Budget-Friendly, Spacious, Near Public Transport, Investment Potential, Family-Friendly"
U018,P002,"Near Public Transport, Good Locality, Investment Potential, Spacious, Family-Friendly, Budget-Friendly"
U013,P003,"Family-Friendly, Budget-Friendly, Good Locality"
U003,P016,"Family-Friendly, Budget-Friendly, Spacious, Near Public Transport, Investment Potential, Good Locality"
U009,P010,"Good Locality, Budget-Friendly, Near Public Transport"
U020,P010,"Budget-Friendly, Family-Friendly, Good Locality"
U015,P009,"Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential, Spacious, Good Locality"
U006,P015,"Family-Friendly, Budget-Friendly, Investment Potential"
U007,P002,Spacious
U017,P018,"Investment Potential, Near Public Transport, Family-Friendly, Good Locality"
U009,P009,"Family-Friendly, Near Public Transport, Budget-Friendly, Good Locality, Investment Potential"
U010,P006,"Spacious, Investment Potential"
U020,P004,"Budget-Friendly, Near Public Transport, Good Locality"
U006,P019,"Budget-Friendly, Near Public Transport"
U015,P016,"Family-Friendly, Good Locality, Near Public Transport"
U015,P004,"Spacious, Budget-Friendly"
U010,P010,"Investment Potential, Good Locality, Family-Friendly"
U016,P017,"Family-Friendly, Budget-Friendly"
U017,P004,"Spacious, Investment Potential, Budget-Friendly, Good Locality, Near Public Transport"
U014,P018,"Near Public Transport, Investment Potential, Spacious, Family-Friendly, Good Locality, Budget-Friendly"
U014,P009,"Good Locality, Family-Friendly, Spacious, Near Public Transport, Budget-Friendly, Investment Potential"
U010,P013,"Investment Potential, Good Locality, Budget-Friendly, Family-Friendly, Spacious, Near Public Transport"
U012,P012,"Near Public Transport, Family-Friendly, Budget-Friendly"
U017,P002,"Near Public Transport, Spacious"
U020,P001,"Investment Potential, Budget-Friendly, Spacious, Family-Friendly, Near Public Transport, Good Locality"
U001,P016,"Spacious, Near Public Transport, Investment Potential"
U011,P019,"Investment Potential, Family-Friendly, Spacious, Near Public Transport, Budget-Friendly, Good Locality"
U017,P015,"Investment Potential, Family-Friendly, Good Locality, Spacious"
U013,P020,"Budget-Friendly, Investment Potential, Near Public Transport, Good Locality, Spacious, Family-Friendly"
U016,P010,"Investment Potential, Good Locality, Budget-Friendly"
U015,P012,"Near Public Transport, Good Locality"
U017,P004,"Family-Friendly, Spacious, Investment Potential, Good Locality, Budget-Friendly"
U001,P015,Good Locality
U008,P012,"Spacious, Investment Potential, Good Locality, Family-Friendly, Budget-Friendly, Near Public Transport"
U001,P007,"Spacious, Good Locality, Investment Potential, Near Public Transport, Budget-Friendly"
U008,P004,"Family-Friendly, Good Locality, Investment Potential"
U007,P018,Investment Potential
U013,P004,"Good Locality, Investment Potential, Near Public Transport, Family-Friendly, Budget-Friendly"
U001,P010,Near Public Transport
U016,P017,"Good Locality, Near Public Transport, Spacious, Investment Potential, Budget-Friendly"
U005,P017,"Budget-Friendly, Spacious"
U014,P007,"Budget-Friendly, Investment Potential, Spacious, Good Locality"
U018,P005,"Investment Potential, Family-Friendly, Good Locality"
U002,P007,"Spacious, Good Locality, Near Public Transport, Family-Friendly"
U002,P002,Near Public Transport
U010,P019,"Near Public Transport, Investment Potential"
U005,P005,"Near Public Transport, Investment Potential, Budget-Friendly, Spacious, Family-Friendly"
U001,P006,"Investment Potential, Good Locality, Spacious, Budget-Friendly, Near Public Transport, Family-Friendly"
U015,P019,"Budget-Friendly, Spacious, Good Locality, Near Public Transport, Family-Friendly"
U004,P019,Good Locality
U014,P009,"Near Public Transport, Family-Friendly, Investment Potential, Good Locality"
U013,P007,"Near Public Transport, Investment Potential, Spacious, Good Locality, Budget-Friendly, Family-Friendly"
U006,P003,"Investment Potential, Near Public Transport, Good Locality, Spacious, Family-Friendly, Budget-Friendly"
U003,P004,"Near Public Transport, Budget-Friendly"
U016,P010,"Budget-Friendly, Good Locality"
U020,P013,"Budget-Friendly, Investment Potential, Good Locality, Family-Friendly"
U007,P011,"Family-Friendly, Good Locality, Spacious"
U019,P005,"Near Public Transport, Investment Potential, Spacious, Family-Friendly, Budget-Friendly, Good Locality"
U018,P003,Investment Potential
U020,P007,"Investment Potential, Good Locality, Budget-Friendly, Near Public Transport, Spacious, Family-Friendly"
U015,P012,"Near Public Transport, Spacious, Budget-Friendly, Good Locality"
U001,P017,"Good Locality, Family-Friendly, Investment Potential"
U018,P005,"Family-Friendly, Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality"
U007,P012,"Spacious, Good Locality, Family-Friendly, Near Public Transport, Investment Potential, Budget-Friendly"
U016,P008,Budget-Friendly
U005,P016,"Family-Friendly, Spacious"
U015,P018,"Investment Potential, Family-Friendly, Near Public Transport, Good Locality, Spacious"
U002,P004,"Family-Friendly, Good Locality, Spacious, Near Public Transport, Investment Potential"
U007,P009,Good Locality
U017,P014,"Spacious, Family-Friendly, Investment Potential, Budget-Friendly, Near Public Transport, Good Locality"
U005,P019,"Near Public Transport, Good Locality, Budget-Friendly, Spacious, Family-Friendly, Investment Potential"
U004,P009,Family-Friendly
U007,P011,"Investment Potential, Spacious"
U004,P019,"Family-Friendly, Investment Potential, Spacious"
U008,P006,"Good Locality, Near Public Transport, Family-Friendly"
U001,P015,Budget-Friendly
U003,P013,"Good Locality, Investment Potential, Family-Friendly, Near Public Transport"
U017,P019,"Spacious, Near Public Transport, Budget-Friendly, Investment Potential, Family-Friendly, Good Locality"
U008,P007,"Investment Potential, Budget-Friendly, Good Locality"
U008,P005,"Budget-Friendly, Investment Potential"
U018,P005,Near Public Transport
U017,P005,"Family-Friendly, Good Locality, Spacious, Investment Potential, Near Public Transport"
U005,P003,"Good Locality, Budget-Friendly, Investment Potential"
U019,P019,"Good Locality, Near Public Transport, Family-Friendly, Investment Potential, Spacious, Budget-Friendly"
U016,P011,"Spacious, Near Public Transport, Good Locality, Budget-Friendly"
U018,P007,"Budget-Friendly, Good Locality, Near Public Transport"
U015,P003,"Spacious, Family-Friendly"
U020,P001,"Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality, Investment Potential"
U007,P009,"Near Public Transport, Investment Potential"
U020,P018,"Spacious, Good Locality, Budget-Friendly"
U011,P003,"Investment Potential, Family-Friendly, Spacious, Budget-Friendly, Near Public Transport, Good Locality"
U005,P007,"Good Locality, Spacious, Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly"
U014,P007,"Good Locality, Investment Potential, Family-Friendly"
U008,P008,"Spacious, Investment Potential"
U003,P019,"Family-Friendly, Investment Potential, Good Locality, Spacious"
U010,P015,"Budget-Friendly, Investment Potential, Near Public Transport, Family-Friendly, Spacious, Good Locality"
U016,P001,"Family-Friendly, Good Locality, Investment Potential"
U015,P008,"Near Public Transport, Investment Potential, Spacious"
U004,P011,"Good Locality, Budget-Friendly, Near Public Transport, Spacious"
U001,P002,"Near Public Transport, Good Locality, Spacious, Investment Potential, Family-Friendly"
U016,P014,"Spacious, Investment Potential"
U009,P013,"Good Locality, Investment Potential"
U003,P007,"Good Locality, Spacious, Near Public Transport, Family-Friendly, Budget-Friendly"
U005,P005,"Family-Friendly, Spacious, Budget-Friendly, Investment Potential"
U011,P009,Spacious
U010,P013,"Family-Friendly, Good Locality, Budget-Friendly, Investment Potential"
U011,P011,"Spacious, Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport, Good Locality"
U007,P001,"Spacious, Family-Friendly, Investment Potential, Budget-Friendly, Near Public Transport"
U006,P005,Budget-Friendly
U016,P015,"Family-Friendly, Good Locality"
U019,P010,Spacious
U003,P011,Near Public Transport
U011,P019,"Near Public Transport, Family-Friendly, Investment Potential, Good Locality"
U009,P002,"Budget-Friendly, Investment Potential, Good Locality"
U008,P009,"Budget-Friendly, Family-Friendly, Investment Potential, Good Locality"
U006,P008,Near Public Transport
U007,P003,"Budget-Friendly, Near Public Transport, Family-Friendly, Investment Potential"
U016,P014,"Near Public Transport, Family-Friendly"
U004,P012,"Good Locality, Family-Friendly, Spacious, Near Public Transport"
U020,P009,"Investment Potential, Near Public Transport, Family-Friendly"
U006,P012,"Family-Friendly, Budget-Friendly, Spacious, Good Locality, Investment Potential"
U017,P020,"Family-Friendly, Investment Potential, Budget-Friendly, Good Locality, Near Public Transport, Spacious"
U014,P005,"Good Locality, Spacious, Budget-Friendly, Family-Friendly, Near Public Transport"
U018,P017,"Spacious, Good Locality, Investment Potential, Near Public Transport, Budget-Friendly, Family-Friendly"
U019,P014,Spacious
U015,P002,"Good Locality, Spacious"
U018,P008,"Near Public Transport, Investment Potential, Spacious, Family-Friendly, Good Locality, Budget-Friendly"
U020,P001,"Good Locality, Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport"
U012,P007,"Budget-Friendly, Investment Potential, Family-Friendly"
U001,P011,Budget-Friendly
U020,P008,"Family-Friendly, Spacious"
U016,P003,"Family-Friendly, Near Public Transport, Good Locality, Spacious, Budget-Friendly, Investment Potential"
U011,P001,"Good Locality, Investment Potential, Spacious, Near Public Transport"
U009,P015,"Good Locality, Budget-Friendly, Spacious, Near Public Transport"
U006,P014,"Near Public Transport, Good Locality, Investment Potential, Spacious, Family-Friendly, Budget-Friendly"
U012,P001,"Family-Friendly, Spacious, Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U020,P008,"Investment Potential, Budget-Friendly, Good Locality, Near Public Transport, Family-Friendly, Spacious"
U012,P003,"Near Public Transport, Investment Potential, Budget-Friendly, Good Locality"
U009,P020,"Family-Friendly, Near Public Transport, Good Locality, Budget-Friendly, Spacious"
U014,P015,"Good Locality, Family-Friendly"
U002,P009,"Family-Friendly, Spacious, Near Public Transport, Investment Potential, Good Locality"
U017,P013,"Budget-Friendly, Good Locality, Family-Friendly, Investment Potential"
U007,P010,"Near Public Transport, Good Locality, Family-Friendly"
U015,P017,Spacious
U011,P020,Spacious
U001,P012,"Investment Potential, Family-Friendly"
U014,P013,"Good Locality, Family-Friendly, Spacious, Investment Potential, Near Public Transport"
U016,P013,Budget-Friendly
U001,P020,"Good Locality, Near Public Transport, Spacious, Family-Friendly"
U005,P014,Good Locality
U014,P002,"Spacious, Near Public Transport, Good Locality"
U002,P008,"Budget-Friendly, Spacious, Family-Friendly, Near Public Transport, Investment Potential"
U001,P016,"Investment Potential, Spacious, Budget-Friendly, Good Locality"
U016,P014,Spacious
U002,P016,"Investment Potential, Family-Friendly, Good Locality"
U018,P015,"Near Public Transport, Investment Potential"
U016,P012,"Near Public Transport, Spacious, Family-Friendly, Budget-Friendly, Good Locality"
U018,P017,"Budget-Friendly, Spacious, Good Locality, Family-Friendly, Near Public Transport, Investment Potential"
U003,P016,"Good Locality, Budget-Friendly, Investment Potential, Spacious, Near Public Transport, Family-Friendly"
U005,P014,"Investment Potential, Family-Friendly, Near Public Transport, Spacious, Good Locality, Budget-Friendly"
U019,P003,"Near Public Transport, Investment Potential"
U010,P018,"Family-Friendly, Investment Potential"
U015,P014,"Family-Friendly, Near Public Transport, Good Locality, Spacious, Budget-Friendly, Investment Potential"
U011,P020,"Spacious, Investment Potential, Good Locality, Near Public Transport, Budget-Friendly"
U020,P002,"Investment Potential, Family-Friendly, Budget-Friendly, Spacious"
U017,P018,"Budget-Friendly, Good Locality, Spacious, Near Public Transport"
U015,P018,"Family-Friendly, Spacious, Investment Potential"
U014,P013,"Good Locality, Near Public Transport"
U016,P015,Near Public Transport
U011,P020,"Budget-Friendly, Investment Potential"
U018,P003,Spacious
U006,P018,Near Public Transport
U014,P006,Spacious
U009,P002,"Budget-Friendly, Near Public Transport, Investment Potential, Good Locality, Spacious"
U007,P012,"Good Locality, Investment Potential, Near Public Transport, Family-Friendly"
U011,P003,"Spacious, Investment Potential, Family-Friendly, Near Public Transport, Budget-Friendly, Good Locality"
U012,P013,"Near Public Transport, Family-Friendly, Good Locality"
U017,P006,"Good Locality, Budget-Friendly, Near Public Transport, Spacious"
U006,P014,"Family-Friendly, Budget-Friendly, Good Locality"
U018,P002,"Near Public Transport, Spacious"
U019,P009,Budget-Friendly
U018,P011,"Spacious, Good Locality"
U018,P013,"Budget-Friendly, Good Locality, Family-Friendly, Near Public Transport, Investment Potential"
U005,P003,"Good Locality, Near Public Transport"
U001,P007,Spacious
U016,P007,"Investment Potential, Near Public Transport, Family-Friendly, Spacious, Good Locality"
U013,P015,"Spacious, Good Locality, Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport"
U018,P004,"Good Locality, Near Public Transport"
U016,P005,"Investment Potential, Near Public Transport"
U006,P016,"Budget-Friendly, Good Locality, Investment Potential, Spacious, Near Public Transport, Family-Friendly"
U006,P020,Good Locality
U010,P012,"Investment Potential, Spacious, Family-Friendly"
U014,P006,"Spacious, Budget-Friendly, Investment Potential, Family-Friendly, Good Locality"
U013,P002,"Spacious, Near Public Transport, Investment Potential, Good Locality, Family-Friendly, Budget-Friendly"
U003,P006,Budget-Friendly
U015,P009,"Good Locality, Budget-Friendly, Investment Potential, Spacious"
U019,P010,"Budget-Friendly, Near Public Transport, Spacious, Investment Potential, Family-Friendly, Good Locality"
U014,P007,"Budget-Friendly, Good Locality, Investment Potential"
U015,P015,"Family-Friendly, Budget-Friendly, Investment Potential"
U013,P015,"Good Locality, Investment Potential, Family-Friendly, Budget-Friendly, Near Public Transport"
U003,P013,"Investment Potential, Spacious, Family-Friendly, Good Locality, Near Public Transport, Budget-Friendly"
U009,P013,"Budget-Friendly, Spacious, Investment Potential"
U010,P012,Family-Friendly
U002,P006,"Spacious, Near Public Transport, Family-Friendly, Investment Potential, Budget-Friendly, Good Locality"
U013,P018,"Good Locality, Family-Friendly, Near Public Transport, Spacious, Investment Potential"
U006,P020,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport, Family-Friendly"
U003,P013,Investment Potential
U006,P005,"Good Locality, Investment Potential, Near Public Transport"
U013,P013,"Budget-Friendly, Good Locality, Family-Friendly, Investment Potential, Spacious"
U010,P015,"Investment Potential, Budget-Friendly, Family-Friendly, Near Public Transport, Spacious"
U016,P006,"Near Public Transport, Family-Friendly, Good Locality, Investment Potential, Budget-Friendly, Spacious"
U010,P003,"Good Locality, Investment Potential, Near Public Transport, Family-Friendly, Spacious, Budget-Friendly"
U020,P016,"Investment Potential, Budget-Friendly, Family-Friendly, Good Locality, Spacious"
U019,P010,"Family-Friendly, Good Locality, Investment Potential, Spacious"
U002,P009,Near Public Transport
U014,P006,"Family-Friendly, Budget-Friendly"
U002,P013,"Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality, Investment Potential, Spacious"
U002,P013,"Good Locality, Near Public Transport"
U001,P014,"Budget-Friendly, Good Locality, Near Public Transport, Family-Friendly, Spacious, Investment Potential"
U001,P020,"Budget-Friendly, Good Locality, Family-Friendly"
U007,P017,"Good Locality, Budget-Friendly, Family-Friendly"
U018,P010,"Spacious, Family-Friendly"
U014,P011,"Family-Friendly, Good Locality, Spacious"
U016,P010,"Near Public Transport, Good Locality, Spacious, Investment Potential, Budget-Friendly, Family-Friendly"
U007,P001,"Good Locality, Near Public Transport, Family-Friendly, Spacious, Budget-Friendly"
U002,P008,"Budget-Friendly, Investment Potential, Spacious, Good Locality, Near Public Transport, Family-Friendly"
U016,P020,Budget-Friendly
U011,P013,"Investment Potential, Budget-Friendly"
U004,P017,"Investment Potential, Spacious, Family-Friendly, Near Public Transport, Budget-Friendly, Good Locality"
U008,P012,Investment Potential
U009,P018,"Budget-Friendly, Good Locality, Family-Friendly, Spacious, Investment Potential"
U009,P008,"Spacious, Budget-Friendly, Near Public Transport"
U011,P003,"Family-Friendly, Good Locality, Budget-Friendly"
U019,P010,"Near Public Transport, Good Locality, Family-Friendly, Spacious, Investment Potential"
U006,P002,"Investment Potential, Near Public Transport, Family-Friendly, Budget-Friendly, Spacious, Good Locality"
U016,P009,"Good Locality, Investment Potential, Family-Friendly, Spacious, Budget-Friendly, Near Public Transport"
U004,P008,"Budget-Friendly, Spacious, Good Locality"
U008,P020,"Budget-Friendly, Investment Potential, Family-Friendly, Good Locality"
U009,P002,"Near Public Transport, Family-Friendly, Investment Potential, Budget-Friendly, Good Locality"
U002,P005,"Family-Friendly, Budget-Friendly, Near Public Transport"
U011,P015,"Near Public Transport, Budget-Friendly, Good Locality, Investment Potential, Family-Friendly, Spacious"
U007,P007,"Investment Potential, Good Locality, Near Public Transport, Family-Friendly, Budget-Friendly, Spacious"
U017,P019,"Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Spacious"
U015,P007,"Investment Potential, Budget-Friendly, Near Public Transport"
U005,P020,Near Public Transport
U005,P017,Investment Potential
U012,P016,Near Public Transport
U012,P014,"Good Locality, Near Public Transport"
U007,P004,"Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly"
U001,P019,"Budget-Friendly, Family-Friendly, Spacious, Near Public Transport, Good Locality"
U004,P011,"Budget-Friendly, Family-Friendly, Spacious, Good Locality, Investment Potential, Near Public Transport"
U007,P007,"Near Public Transport, Family-Friendly"
U007,P013,"Good Locality, Budget-Friendly, Investment Potential, Near Public Transport"
U011,P011,Budget-Friendly
U019,P019,"Investment Potential, Near Public Transport, Spacious"
U017,P018,"Near Public Transport, Budget-Friendly, Spacious"
U005,P019,"Budget-Friendly, Investment Potential, Spacious, Good Locality"
U001,P002,"Investment Potential, Budget-Friendly"
U003,P015,"Good Locality, Family-Friendly, Investment Potential"
U011,P011,"Good Locality, Budget-Friendly, Family-Friendly, Near Public Transport"
U004,P019,"Good Locality, Investment Potential, Near Public Transport, Family-Friendly, Budget-Friendly, Spacious"
U016,P004,"Budget-Friendly, Good Locality"
U006,P006,"Family-Friendly, Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U015,P001,"Budget-Friendly, Good Locality"
U012,P006,"Budget-Friendly, Investment Potential, Family-Friendly, Spacious, Good Locality"
U005,P002,"Spacious, Near Public Transport, Good Locality"
U006,P015,"Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly, Spacious, Investment Potential"
U002,P008,"Spacious, Family-Friendly, Good Locality, Budget-Friendly, Investment Potential, Near Public Transport"
U015,P013,"Family-Friendly, Investment Potential, Budget-Friendly, Spacious, Near Public Transport, Good Locality"
U012,P020,Family-Friendly
U020,P020,"Family-Friendly, Spacious"
U011,P002,"Good Locality, Family-Friendly, Spacious, Near Public Transport, Budget-Friendly"
U004,P001,"Good Locality, Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly, Spacious"
U010,P014,"Spacious, Near Public Transport, Investment Potential, Good Locality, Family-Friendly"
